45886.66,45956.59,45879.24,45899.84
45899.85,45927.22,45865.82,45918.32
45918.32,45990.58,45918.32,45980.57
45980.58,46071.95,45980.57,46044.07
46044.07,46084.58,46033.13,46079.10
46079.10,46101.00,46000.68,46000.69
46000.69,46003.31,45906.46,45917.76
45916.06,45932.15,45888.89,45899.09
45899.09,45906.64,45803.49,45850.51
45854.34,45908.90,45840.91,45898.00
45898.00,45903.52,45800.00,45849.97
45849.98,45860.73,45836.59,45849.74
45849.73,45849.74,45800.00,45827.30
45827.30,45867.65,45813.59,45853.81
45853.81,45853.81,45766.85,45836.30
45836.30,45848.79,45794.18,45832.44
45832.44,45877.97,45820.85,45860.42
45860.43,45896.80,45858.33,45882.21
45882.20,45896.73,45875.40,45891.00
45891.00,45910.75,45875.58,45899.27
45899.28,45933.90,45889.96,45898.08
45898.07,45979.06,45896.45,45967.45
45967.45,45967.45,45900.03,45949.98
45949.98,45970.00,45934.90,45958.83
45958.83,46040.49,45958.83,46002.74
46002.74,46031.92,46000.05,46030.36
46030.36,46030.38,46004.94,46011.84
46008.59,46066.04,46002.00,46057.34
46058.88,46082.71,46050.01,46076.93
46076.92,46099.01,46070.03,46099.00
46099.01,46158.94,46099.00,46158.94
46158.94,46229.65,46129.80,46228.63
46228.63,46229.39,46139.63,46157.07
46157.07,46260.00,46157.06,46209.42
46209.42,46272.42,46206.56,46256.21
46256.20,46320.10,46239.92,46295.53
46295.52,46410.79,46266.49,46369.80
46369.79,46513.67,46362.64,46505.15
46504.32,46505.15,46400.53,46401.25
46401.24,46421.55,46315.46,46341.66
46341.66,46347.80,46267.37,46269.15
46269.14,46284.88,46226.95,46226.96
46226.95,46304.24,46226.95,46275.56
46275.56,46296.62,46275.55,46292.01
46296.62,46298.04,46202.21,46242.76
46242.76,46242.76,46167.01,46187.60
46185.03,46202.28,46170.70,46193.16
46193.16,46262.98,46189.57,46245.93
46245.92,46281.68,46245.92,46266.48
46266.48,46285.12,46221.21,46226.38
46226.37,46237.59,46190.38,46226.45
46226.45,46239.63,46206.31,46230.32
46230.32,46257.16,46216.52,46217.01
46217.02,46221.57,46200.98,46202.65
46202.65,46287.19,46200.99,46285.33
46285.32,46295.62,46263.09,46272.00
46272.01,46275.65,46232.08,46247.93
46247.14,46324.92,46247.14,46314.67
46314.67,46344.90,46305.00,46328.00
46327.99,46348.53,46321.32,46333.86
46333.87,46368.67,46295.17,46364.20
46364.20,46373.62,46339.69,46339.69
46339.69,46364.56,46335.13,46352.85
46352.84,46416.11,46347.52,46409.84
46409.47,46443.40,46404.92,46442.29
46442.28,46482.00,46434.46,46434.47
46434.46,46434.47,46391.38,46395.20
46395.00,46397.81,46379.77,46380.90
46380.89,46434.45,46374.28,46426.76
46426.76,46450.00,46401.58,46448.00
46448.00,46463.02,46433.26,46457.47
46454.10,46499.35,46454.10,46482.87
46482.87,46562.53,46470.34,46553.08
46553.08,46561.14,46444.45,46462.21
46462.21,46477.18,46420.20,46434.81
46434.81,46527.48,46422.55,46516.48
46516.48,46569.97,46501.55,46523.60
46523.60,46550.00,46450.00,46455.38
46455.88,46461.03,46425.16,46450.52
46450.51,46467.77,46395.19,46405.16
46405.16,46465.95,46402.00,46437.44
46437.44,46459.59,46404.15,46406.51
46406.51,46416.68,46392.83,46400.00
46399.69,46467.46,46399.69,46467.46
46467.45,46467.71,46423.05,46439.55
46439.56,46449.98,46421.45,46447.09
46447.09,46450.01,46423.29,46430.88
46430.88,46436.93,46430.74,46434.50
46434.49,46438.71,46370.00,46411.98
46411.99,46411.99,46392.55,46396.88
46396.86,46399.99,46377.04,46381.86
46381.86,46387.91,46347.00,46356.43
46356.43,46362.17,46334.62,46346.15
46347.85,46354.82,46334.82,46348.53
46350.71,46355.77,46325.87,46332.92
46332.92,46345.49,46318.43,46344.67
46344.67,46346.70,46333.62,46339.09
46339.09,46339.40,46300.93,46312.70
46312.70,46315.16,46300.00,46300.03
46300.03,46303.88,46300.00,46300.00
46300.00,46304.71,46300.00,46300.19
46300.00,46314.17,46300.00,46309.70
46312.19,46318.03,46300.00,46303.10
46303.10,46303.10,46300.00,46301.76
46301.75,46302.87,46289.88,46290.58
46290.58,46300.00,46232.36,46300.00
46299.99,46398.76,46299.99,46396.50
46396.49,46451.06,46389.22,46448.70
46448.70,46459.96,46448.70,46449.78
46449.78,46450.00,46354.15,46354.57
46354.57,46354.80,46290.70,46300.00
46300.00,46388.70,46299.99,46385.01
46385.01,46408.87,46378.83,46408.87
46404.99,46423.99,46404.99,46415.35
46415.35,46424.38,46365.04,46366.28
46366.27,46414.12,46365.11,46400.00
46400.75,46408.28,46400.00,46402.49
46402.49,46402.50,46394.84,46397.89
46397.89,46400.00,46299.86,46321.98
46321.97,46321.98,46294.80,46303.99
46303.98,46376.86,46300.49,46370.59
46370.59,46391.01,46362.00,46391.00
46391.00,46427.39,46391.00,46422.50
46422.50,46422.50,46412.68,46413.64
46413.62,46428.08,46412.68,46423.88
46423.88,46428.91,46415.22,46422.23
46426.46,46426.46,46364.49,46412.59
46412.59,46412.60,46395.31,46401.65
46401.64,46420.00,46363.23,46410.00
46410.00,46450.00,46410.00,46431.30
46431.30,46448.08,46416.09,46444.05
46444.06,46444.90,46392.00,46415.97
46415.96,46435.00,46404.00,46432.35
46432.35,46464.86,46432.34,46458.45
46456.21,46467.67,46426.72,46430.04
46429.65,46449.90,46429.65,46435.46
46435.47,46435.51,46406.00,46406.28
46406.00,46467.67,46406.00,46465.44
46465.44,46467.64,46446.79,46465.43
46465.43,46465.43,46457.41,46457.41
46457.41,46457.42,46417.08,46418.57
46418.55,46431.32,46368.00,46373.87
46373.87,46377.81,46350.67,46359.99
46361.98,46391.94,46358.33,46380.95
46380.95,46397.59,46380.95,46397.59
46397.59,46400.58,46376.98,46384.05
46384.05,46432.51,46384.05,46418.40
46418.39,46427.10,46405.95,46427.10
46427.10,46427.10,46406.58,46410.86
46410.86,46410.87,46350.43,46350.44
46350.44,46398.99,46350.01,46383.61
46383.61,46399.81,46381.27,46399.79
46399.79,46410.65,46384.90,46387.11
46387.11,46517.20,46365.74,46469.23
46462.28,46482.59,46457.51,46468.22
46468.22,46468.23,46407.27,46408.16
46412.96,46442.90,46406.03,46433.60
46431.57,46433.60,46375.60,46410.38
46410.38,46410.39,46401.64,46403.57
46403.58,46403.58,46381.67,46383.95
46383.94,46433.14,46382.71,46423.89
46423.90,46428.85,46413.60,46428.73
46428.74,46446.57,46390.00,46399.76
46399.76,46433.06,46392.00,46433.05
46433.05,46520.13,46424.06,46465.54
46465.54,46465.55,46413.42,46433.80
46433.80,46433.81,46392.03,46406.78
46411.44,46448.97,46404.08,46414.99
46414.99,46415.37,46382.21,46386.19
46386.18,46395.19,46379.00,46390.82
46391.42,46391.42,46347.80,46347.81
46347.81,46366.09,46328.75,46362.40
46362.40,46362.40,46349.21,46355.00
46355.00,46355.00,46304.03,46312.00
46312.00,46319.06,46275.15,46285.80
46285.79,46285.80,46250.55,46252.69
46252.68,46279.40,46242.46,46249.99
46250.00,46275.71,46248.33,46248.35
46248.35,46248.36,46132.04,46186.33
46186.33,46233.10,46179.63,46216.93
46216.93,46271.08,46208.37,46250.00
46250.00,46344.23,46234.39,46312.76
46312.76,46381.69,46292.75,46368.73
46368.73,46391.49,46314.26,46331.08
46331.07,46336.10,46300.00,46321.34
46321.34,46443.56,46280.00,46436.03
46436.03,46518.32,46432.50,46518.31
46518.31,46527.26,46427.06,46427.95
46427.94,46427.97,46383.78,46392.64
46392.64,46406.48,46350.96,46371.11
46369.79,46394.00,46341.55,46379.80
46379.80,46379.81,46293.32,46312.37
46312.38,46312.38,46276.22,46288.64
46288.81,46363.84,46288.64,46329.00
46329.00,46353.50,46320.30,46332.51
46332.52,46332.52,46312.38,46329.13
46329.12,46329.97,46307.84,46323.31
46323.31,46323.31,46280.61,46283.37
46283.36,46296.67,46266.32,46283.39
46283.39,46303.79,46236.27,46293.90
46295.42,46337.50,46286.25,46327.98
46327.97,46384.35,46290.84,46384.34
46384.35,46421.27,46371.97,46394.04
46394.03,46401.90,46360.18,46368.56
46368.56,46403.94,46368.55,46395.53
46395.53,46400.38,46380.32,46385.31
46385.32,46393.59,46385.31,46386.29
46386.29,46386.29,46345.10,46354.88
46354.88,46380.55,46352.51,46361.38
46361.38,46379.99,46352.41,46375.42
46375.42,46386.28,46360.19,46365.71
46365.72,46377.84,46365.71,46375.01
46375.00,46393.83,46375.00,46385.05
46385.04,46385.05,46375.00,46375.01
46375.02,46446.47,46375.01,46443.65
46443.65,46489.12,46443.64,46468.94
46468.95,46508.00,46466.03,46499.99
46499.99,46513.46,46471.56,46508.60
46508.61,46512.05,46499.83,46500.01
46500.01,46590.00,46498.42,46530.70
46530.71,46576.78,46503.51,46574.03
46574.06,46656.28,46561.53,46634.13
46634.14,46689.42,46627.15,46644.03
46644.03,46670.13,46636.43,46657.84
46657.84,46657.84,46610.74,46610.81
46610.81,46621.08,46575.76,46621.00
46621.01,46647.00,46619.57,46637.70
46637.71,46674.60,46627.48,46672.46
46672.47,46731.00,46657.05,46717.92
46717.91,46731.39,46684.71,46693.74
46693.75,46702.89,46673.57,46691.17
46691.17,46708.59,46674.92,46681.73
46681.73,46683.75,46628.60,46666.75
46666.74,46668.13,46633.70,46640.98
46640.97,46698.29,46640.97,46659.65
46659.66,46672.97,46656.14,46671.69
46671.69,46674.46,46658.46,46670.21
46670.21,46690.16,46662.99,46685.42
46685.42,46685.44,46660.00,46660.01
46660.00,46664.18,46630.46,46656.13
46656.14,46661.64,46647.29,46647.29
46649.17,46650.60,46580.53,46592.51
46592.51,46615.97,46574.06,46615.96
46615.97,46618.51,46579.34,46579.35
46579.34,46591.40,46575.99,46582.68
46582.67,46601.78,46579.90,46590.76
46590.77,46624.20,46590.76,46618.96
46619.82,46638.86,46608.49,46634.68
46634.68,46676.47,46634.68,46659.86
46659.86,46678.13,46658.01,46675.00
46675.00,46747.00,46674.99,46732.96
46732.95,46735.45,46695.80,46723.80
46723.81,46767.24,46723.80,46729.35
46729.34,46753.02,46724.31,46741.39
46741.39,46767.00,46732.44,46766.99
46766.99,46787.12,46752.17,46786.21
46786.21,46844.77,46782.19,46840.30
46840.29,46896.74,46840.00,46877.05
46877.04,46877.05,46829.83,46874.76
46874.77,46900.00,46857.03,46876.81
46876.82,46949.99,46876.81,46904.72
46904.72,46914.73,46868.38,46868.42
46868.41,46885.25,46818.00,46827.00
46827.01,46875.55,46827.00,46855.14
46855.14,46857.28,46799.00,46846.03
46846.04,46869.16,46809.15,46812.19
46812.19,46816.69,46780.86,46806.42
46806.42,46838.00,46798.74,46801.24
46801.24,46815.39,46790.64,46793.26
46793.26,46815.34,46793.26,46815.33
46815.34,46832.80,46800.29,46825.67
46825.67,46832.45,46806.80,46806.81
46806.81,46858.49,46806.80,46858.46
46858.47,46869.69,46847.29,46858.26
46858.26,46866.19,46833.32,46845.06
46845.06,46874.57,46845.00,46859.38
46859.37,46884.63,46857.53,46873.91
46873.90,46873.91,46840.21,46840.94
46840.94,46854.39,46784.38,46789.23
46789.23,46811.33,46753.84,46799.90
46798.20,46804.58,46755.40,46773.92
46776.33,46780.00,46750.00,46750.01
46750.00,46772.42,46748.05,46761.80
46761.80,46770.74,46752.85,46765.69
46765.69,46779.96,46760.49,46768.10
46768.11,46774.27,46765.00,46773.00
46773.00,46773.91,46720.00,46736.91
46736.91,46745.69,46711.90,46739.92
46739.93,46774.90,46725.77,46774.87
46769.94,46779.70,46747.22,46771.72
46769.61,46780.00,46765.75,46770.01
46770.01,46849.37,46770.00,46849.37
46849.37,46861.47,46782.64,46800.36
46800.36,46810.07,46775.59,46781.97
46781.97,46821.27,46780.85,46819.12
46819.12,46823.96,46780.03,46783.90
46783.91,46799.39,46780.78,46793.96
46793.95,46795.75,46760.00,46760.44
46760.45,46795.97,46750.00,46788.30
46788.31,46795.50,46774.32,46778.14
46778.14,46813.16,46769.95,46804.69
46804.70,46804.70,46770.32,46794.05
46794.04,46805.32,46787.32,46803.27
46803.28,46823.39,46803.27,46816.34
46816.33,46823.96,46807.00,46823.95
46823.96,46823.96,46813.04,46813.23
46813.23,46834.91,46792.21,46832.47
46832.46,46861.86,46832.46,46844.96
46844.96,46850.29,46834.91,46842.92
46842.92,46848.65,46807.00,46816.15
46816.14,46821.75,46789.02,46821.75
46821.75,46839.36,46820.00,46828.78
46828.78,46867.75,46828.78,46850.29
46850.29,46857.76,46840.02,46856.02
46856.02,46856.02,46830.00,46845.97
46845.98,46919.17,46845.97,46903.01
46903.01,46912.14,46903.00,46906.75
46906.76,46915.33,46903.00,46906.45
46906.45,46907.86,46903.00,46903.01
46903.02,46928.94,46903.01,46914.50
46914.50,46926.39,46903.00,46910.78
46910.77,46910.78,46876.15,46903.69
46903.68,46912.73,46853.14,46863.47
46861.99,46884.89,46860.79,46862.96
46862.95,46881.53,46836.07,46841.58
46841.58,46856.06,46828.10,46848.65
46848.65,46849.65,46839.45,46844.95
46844.96,46852.89,46830.81,46850.01
46850.01,46865.84,46850.01,46865.83
46865.84,46868.04,46826.00,46826.01
46826.00,46826.01,46815.97,46819.27
46819.26,46821.59,46801.28,46806.20
46806.20,46817.88,46786.77,46791.29
46791.30,46808.66,46788.01,46793.52
46793.53,46800.43,46785.00,46788.59
46788.59,46797.59,46787.10,46794.49
46794.49,46794.49,46728.12,46761.09
46757.72,46761.09,46721.96,46741.16
46741.16,46745.18,46733.48,46738.01
46738.00,46772.16,46734.04,46764.00
46763.99,46776.47,46759.03,46769.47
46769.47,46792.79,46769.46,46777.27
46779.23,46792.53,46777.26,46788.77
46788.77,46804.89,46788.77,46804.86
46804.86,46804.87,46771.05,46775.91
46775.90,46799.58,46775.90,46799.58
46799.58,46808.34,46794.43,46808.34
46808.33,46834.49,46808.33,46829.63
46829.63,46829.63,46801.17,46815.03
46815.02,46815.03,46800.49,46809.58
46809.59,46812.34,46777.25,46792.86
46792.87,46829.05,46792.86,46826.25
46826.26,46830.17,46814.37,46819.26
46819.26,46826.01,46817.83,46821.96
46821.95,46832.53,46821.95,46825.17
46825.16,46851.00,46825.16,46850.21
46850.21,46860.39,46832.71,46857.41
46857.41,46859.31,46774.72,46775.82
46775.82,46798.34,46773.93,46798.34
46798.34,46821.67,46798.33,46811.77
46811.77,46823.11,46803.91,46818.57
46818.57,46826.63,46810.11,46810.11
46810.12,46819.74,46786.24,46788.93
46788.93,46791.25,46761.77,46761.77
46761.77,46800.87,46760.12,46791.99
46791.99,46793.08,46782.35,46782.61
46782.61,46802.61,46782.60,46799.71
46802.59,46821.50,46797.84,46819.87
46819.88,46819.88,46802.80,46805.93
46805.92,46830.99,46790.60,46830.99
46830.99,46851.56,46828.11,46842.47
46842.46,46846.13,46818.86,46818.86
46818.87,46830.17,46806.89,46830.12
46830.12,46841.10,46806.88,46806.89
46806.88,46833.64,46806.88,46826.10
46826.11,46847.39,46807.66,46846.13
46846.13,46916.63,46846.12,46887.55
46887.55,46896.70,46880.97,46888.00
46888.01,46888.01,46880.99,46886.02
46886.02,46905.09,46886.02,46888.07
46888.08,46888.08,46858.12,46858.13
46858.12,46874.60,46856.22,46863.17
46863.16,46865.38,46840.77,46851.62
46851.63,46851.63,46805.59,46806.21
46805.60,46810.13,46777.00,46791.02
46791.02,46822.33,46791.02,46809.00
46809.00,46809.01,46798.89,46808.74
46808.74,46808.75,46791.00,46805.27
46805.28,46837.42,46805.27,46827.14
46827.15,46842.21,46809.15,46809.15
46809.16,46854.33,46809.15,46838.12
46838.13,46842.22,46822.39,46822.43
46822.44,46827.48,46813.20,46813.20
46813.21,46860.89,46813.20,46853.80
46853.81,46856.13,46842.77,46853.73
46853.73,46853.73,46830.00,46852.24
46852.24,46865.80,46838.62,46865.36
46865.36,46865.36,46853.80,46861.42
46861.43,46862.00,46830.37,46835.55
46835.55,46853.71,46832.28,46846.74
46846.74,46853.81,46840.42,46853.80
46853.81,46883.68,46846.38,46868.24
46868.25,46884.88,46862.38,46871.93
46871.94,46900.00,46868.66,46892.17
46892.18,46892.18,46867.98,46867.98
46867.98,46894.61,46867.98,46886.06
46886.07,46898.99,46881.75,46885.70
46885.70,46886.20,46866.11,46866.88
46866.89,46876.34,46853.88,46859.21
46859.21,46865.51,46825.24,46825.25
46825.25,46825.25,46813.40,46817.01
46817.01,46818.17,46813.20,46815.18
46815.17,46829.23,46813.20,46813.21
46813.20,46851.07,46813.20,46848.29
46848.29,46870.00,46838.69,46863.64
46863.64,46870.86,46842.13,46859.01
46859.01,46860.92,46851.71,46851.72
46851.71,46851.72,46813.21,46815.30
